precio,superficie_total,superficie_util,dormitorios,banos,estacionamientos,tipo
7900,112,100,3,2,1,Departamento
7000,76,76,3,2,1,Departamento
6100,89,79,2,2,1,Departamento
5230.279395,185,85,3,2,0,Departamento
11400,128.5,110,3,2,2,Departamento
4086.155777,70,70,3,2,1,Departamento
4150,84,80,3,2,1,Departamento
3600,50,50,1,1,0,Departamento
9100,111,90,3,2,1,Departamento
9000,134.6,126.6,4,3,2,Departamento
7550,93.46,82,3,2,1,Departamento
15300,157,140,4,4,2,Departamento
7200,103,103,3,2,2,Departamento
4739.940702,79,73,2,2,0,Departamento
6210,98,98,3,2,1,Departamento
7950,100,70,2,2,0,Departamento
5500,110,110,3,2,1,Departamento
6200,78,70,2,2,0,Departamento
6350,74,74,2,2,1,Departamento
9450,120,120,3,2,2,Departamento
3540,55,55,1,1,0,Departamento
10000,110,90,2,2,1,Departamento
4590,54,54,2,2,1,Departamento
20500,320,300,6,5,0,Departamento
29900,285,285,2,2,8,Departamento
10500,150,130,4,3,2,Departamento
9800,100,100,2,2,1,Departamento
5200,75,60,2,2,0,Departamento
7800,96,96,3,2,2,Departamento
7093.566429,76,76,3,2,1,Departamento
9450,120,120,3,2,2,Departamento
10800,136,136,3,2,0,Departamento
2990,37,30,1,1,1,Departamento
4800,70,70,2,1,1,Departamento
6900,87,80,3,2,1,Departamento
9300,163.35,138.35,3,3,2,Departamento
6300,75,75,2,2,1,Departamento
4576.494471,85,80,3,2,1,Departamento
9700,120,120,4,3,1,Departamento
10500,300,150,4,3,1,Departamento
5600,120,117,3,2,1,Departamento
7300,120,120,3,2,2,Departamento
6450,147,129,3,2,1,Departamento
14000,174,140,3,3,2,Departamento
7390,131,114,3,2,1,Departamento
19000,386,264,3,3,5,Departamento
11767,259,259,4,4,1,Departamento
8500,140,140,4,2,2,Departamento
4700,50,50,1,1,1,Departamento
9100,32,108,3,2,1,Departamento
9900,130,120,4,3,1,Departamento
18240,233,128,4,2,2,Departamento
11000,90,90,3,2,2,Departamento
10000,200,200,3,2,1,Departamento
4871,73,63,2,2,2,Departamento
5500,60,50,2,2,1,Departamento
19500,320,320,3,3,3,Departamento
13729.48341,228,228,5,4,2,Departamento
28000,270,220,4,3,4,Departamento
7000,125,120,3,2,2,Departamento
20000,270,240,4,4,0,Departamento
5499,83,83,3,2,1,Departamento
15500,175,140,4,3,2,Departamento
4838.00844,88,80,3,2,0,Departamento
7400,65,65,1,1,1,Departamento
7236,106,80,2,2,1,Departamento
11900,150,150,4,3,1,Departamento
7000,136,136,3,3,1,Departamento
7800,140,125,3,3,1,Departamento
10500,140,140,4,3,3,Departamento
8008.865324,115,110,3,3,1,Departamento
11000,185,160,4,4,1,Departamento
6650,77,63,2,2,1,Departamento
9800,150,120,4,3,1,Departamento
4000,66,66,2,2,1,Departamento
8300,125,125,3,2,1,Departamento
5600,74,62,2,2,1,Departamento
13500,180,180,4,3,2,Departamento
5450,87,87,3,2,1,Departamento
7180,72,72,2,2,1,Departamento
7500,92.06,77.81,3,2,1,Departamento
12500,131,111,3,3,2,Departamento
11400,149,123,3,2,0,Departamento
7200,172,112,4,3,1,Departamento
7145,78.48,61.82,2,2,1,Departamento
7600,80,80,2,2,1,Departamento
6400,95,65,2,2,1,Departamento
7710,131,114,3,2,1,Departamento
5980,90,70,2,2,1,Departamento
12500,158,140,4,3,3,Departamento
8900,125,115,3,2,1,Departamento
9650,135,130,4,3,2,Departamento
4300,60,60,2,2,1,Departamento
11990,147,90,3,2,2,Departamento
9499,120,95,3,3,2,Departamento
7781,156,156,3,3,1,Departamento
8465,120,120,3,3,1,Departamento
7800,1395,125,3,3,0,Departamento
3826,60,50,1,1,0,Departamento
6210,96,96,3,2,1,Departamento
4086.155777,50,50,2,1,0,Departamento
6400,95,95,2,2,1,Departamento
10700,125,120,5,4,2,Departamento
4750,2,2,2,2,0,Departamento
4800,73,73,2,2,1,Departamento
5750,91.2,76.2,2,2,1,Departamento
6210.956782,98,83,3,2,1,Departamento
8000,104,82,2,2,1,Departamento
12500,149,140,4,3,2,Departamento
12900,140,140,4,3,2,Departamento
8400,149,138,4,3,0,Departamento
4600,74,74,2,2,1,Departamento
7550,104.46,93,3,2,1,Departamento
10800,140,108,3,3,2,Departamento
14000,178,178,4,3,2,Departamento
7500,103,86,3,2,1,Departamento
4500,60,60,2,2,1,Departamento
16017.73065,260,200,4,3,2,Departamento
7191.634168,100,100,3,3,1,Departamento
6700,92,78,3,2,2,Departamento
5200,68,68,2,2,1,Departamento
5393.725626,60,60,2,2,1,Departamento
6300,98,98,2,2,1,Departamento
10500,126,216,4,3,1,Departamento
20000,260,260,4,4,2,Departamento
13500,135,117,3,2,1,Departamento
9980,120,80,3,2,2,Departamento
6178.267535,80,80,3,2,0,Departamento
11000,82,82,4,2,1,Departamento
14500,200,170,4,4,3,Departamento
10500,128,128,4,3,2,Departamento
7545,153,153,3,3,1,Departamento
9290,103,86,3,2,1,Departamento
7950,122,116,3,2,2,Departamento
3750,50,50,1,1,0,Departamento
11500,152,140,4,3,0,Departamento
5500,89,89,2,2,0,Departamento
8000,105,105,2,2,1,Departamento
12500,133,111,3,3,2,Departamento
5066.833164,60,60,2,2,1,Departamento
19000,338,318,3,3,2,Departamento
4400,65,60,2,2,1,Departamento
7550,93,93,3,2,1,Departamento
11450,197,167,4,3,2,Departamento
6300,91,91,3,2,1,Departamento
4500,65,61,2,2,1,Departamento
4500,65,65,2,2,1,Departamento
6600,91.4,81.53,3,2,1,Departamento
5650,87,87,3,2,1,Departamento
9700,155,130,3,3,1,Departamento
11000,95,95,4,2,0,Departamento
3600,46,34,1,1,0,Departamento
5300,89,77,2,2,0,Departamento
6500,89.45,89.45,2,2,1,Departamento
15500,174,174,4,3,2,Departamento
5600,110,110,3,2,1,Departamento
5700,70,65,2,2,1,Departamento
14000,350,278,3,3,3,Departamento
11000,130,120,4,2,2,Departamento
3300,51,40,1,1,1,Departamento
10297.11256,110,110,2,2,1,Departamento
10700,130,110,4,3,1,Departamento
3300,38,31,1,1,1,Departamento
15000,222,200,4,4,2,Departamento
4500,35,35,1,1,1,Departamento
6600,82,82,1,2,1,Departamento
21500,230,200,3,4,2,Departamento
4500,65,65,2,2,0,Departamento
8800,123,116,3,2,2,Departamento
6000,80,70,3,2,2,Departamento
7800,125,125,3,3,1,Departamento
6000,81,71,3,2,2,Departamento
5393.725626,83,83,3,2,1,Departamento
5806,172,80,3,2,1,Departamento
7400,81.5,61.5,2,2,1,Departamento
5990,79.66,79.66,2,2,1,Departamento
11900,168,168,4,3,1,Departamento
7290,90.37,78.56,3,2,0,Departamento
4576.494471,73,73,2,2,1,Departamento
5100,63,63,2,2,1,Departamento
9500,140,140,3,2,1,Departamento
7681.972861,144,132,4,3,0,Departamento
6600,152,70,2,2,1,Departamento
11000,142,122,4,3,0,Departamento
14500,170,140,4,4,2,Departamento
9500,108,90,3,2,0,Departamento
4086.155777,60,45,1,1,1,Departamento
13100,160,160,3,2,2,Departamento
5150,99,74,3,2,1,Departamento
5300,85,75,3,2,1,Departamento
6400,99,93,3,3,1,Departamento
8150,97,67,2,2,0,Departamento
7236,96.08,74.88,2,2,1,Departamento
11400,123,123,3,2,1,Departamento
12500,140,112,3,2,2,Departamento
5600,120,120,2,2,1,Departamento
10000,130,120,4,3,1,Departamento
5900,81,81,2,2,1,Departamento
20000,390,290,5,5,2,Departamento
4413.04824,71,71,2,2,1,Departamento
7000,90,90,3,2,1,Departamento
7800,139,125,3,3,1,Departamento
8700,121,121,4,2,0,Departamento
2886,35,35,1,1,1,Departamento
8550,79,79,2,2,0,Departamento
14000,140,140,4,4,2,Departamento
9900,140,120,4,3,1,Departamento
6000,80,70,3,2,2,Departamento
9900,120,120,4,3,1,Departamento
4300,50,50,2,2,1,Departamento
3100,41,34,1,1,1,Departamento
9800,114,114,2,2,1,Departamento
7100,121,103,3,3,2,Departamento
11990,157,130,4,3,4,Departamento
5750,85,70,2,2,1,Departamento
5230.279395,60,60,2,2,1,Departamento
14000,146,117,3,2,2,Departamento
10200,110,87,3,2,1,Departamento
6000,83,68,3,2,1,Departamento
9800,105,87,3,2,2,Departamento
4800,73,63,2,2,2,Departamento
3300,51,40,1,1,1,Departamento
6300,79.66,69.06,2,2,1,Departamento
6400,100,70,2,2,1,Departamento
5312,120.5,104,4,2,1,Departamento
3520,76,73,3,2,1,Departamento
10000,130,95,4,1,2,Departamento
6950,87,80,3,2,1,Departamento
8500,95,78,2,2,1,Departamento
3300,45,45,1,1,1,Departamento
4980,73,73,2,2,2,Departamento
2939,41,32,1,1,0,Departamento
13000,130,130,4,3,0,Departamento
7900,111,90,3,2,0,Departamento
3250,36.41,30.5,1,1,1,Departamento
10500,123,111,4,3,2,Departamento
11000,154,122,3,3,2,Departamento
4300,50,50,2,2,1,Departamento
12000,160,160,3,2,2,Departamento
4700,85,85,2,2,1,Departamento
3600,37,30,1,1,1,Departamento
12500,171,142,4,4,1,Departamento
7500,92,80,3,2,1,Departamento
9100,111,111,3,2,1,Departamento
4200,52,45,1,1,1,Departamento
5250,70,70,2,2,1,Departamento
8500,93.7,76.2,2,2,1,Departamento
7900,129,109,3,3,2,Departamento
3890,52,50,2,1,1,Departamento
6199,82,71,3,2,2,Departamento
2800,38,38,1,1,1,Departamento
7000,98,98,3,2,1,Departamento
3950,44.83,35.34,1,1,1,Departamento
17500,300,300,5,4,3,Departamento
7900,90,90,3,3,2,Departamento
11000,161.92,128.98,3,3,3,Departamento
6650,92,78,3,2,2,Departamento
8250,125,125,3,3,0,Departamento
11000,165,140,3,3,2,Departamento
6400,80,70,3,2,1,Departamento
5590,88,88,2,2,1,Departamento
9500,143,124,3,2,1,Departamento
6500,98,98,3,2,1,Departamento
8800,85,85,3,2,1,Departamento
8400,98,78,3,3,2,Departamento
5119,75,75,2,2,1,Departamento
6500,90,90,2,2,1,Departamento
4469,80,80,3,2,1,Departamento
12350,170,140,3,3,2,Departamento
10500,140,140,4,3,3,Departamento
15950,180,180,3,4,1,Departamento
4184.223516,87,78,3,2,2,Departamento
5557.171857,70,70,2,2,1,Departamento
11900,160,113,4,3,0,Departamento
17000,180,140,4,3,0,Departamento
6500,79.2,68.6,2,2,1,Departamento
5100,55.57,67.44,2,2,1,Departamento
5850,67.9,55,2,2,1,Departamento
3600,45,40,1,1,1,Departamento
6300,70,65,3,2,1,Departamento
10500,90,90,2,2,2,Departamento
4660,60,52,2,2,0,Departamento
7600,105,89,2,2,1,Departamento
7000,75,65,2,2,1,Departamento
3300,50,45,1,1,1,Departamento
4950,67,56,2,2,1,Departamento
9900,150,120,4,3,1,Departamento
9200,120,95,2,2,1,Departamento
4300,50,50,2,2,1,Departamento
15800,190,140,4,4,2,Departamento
8550,135,125,4,3,0,Departamento
3170.856883,47,35,1,1,1,Departamento
4990,74,74,2,2,2,Departamento
12500,142,120,4,2,2,Departamento
5467,80,63,2,2,0,Departamento
4576.494471,101,94,3,2,1,Departamento
4600,58,40,1,1,1,Departamento
4990,79.29,79.29,3,2,1,Departamento
7400,116,97,4,3,0,Departamento
5814,128,90,3,2,0,Departamento
6600,100,90,3,2,1,Departamento
11400,124,124,3,2,1,Departamento
4903.386933,92,86,3,2,1,Departamento
5300,76,76,3,2,1,Departamento
12500,178,140,3,3,2,Departamento
7400,81.5,61.5,2,2,1,Departamento
4700,85,65,2,2,1,Departamento
3700,50,50,1,1,1,Departamento
10500,126,126,4,3,1,Departamento
8400,145,130,4,3,0,Departamento
3500,50,45,1,1,1,Departamento
7450,90.4,78.6,3,2,1,Departamento
6300,135,70,3,2,1,Departamento
9000,135,135,4,3,1,Departamento
5350,85,75,3,2,0,Departamento
9900,120,120,4,3,1,Departamento
5700,65,61,2,2,1,Departamento
4500,60,60,2,2,1,Departamento
5400,75,65,2,2,1,Departamento
5400,57,57,1,1,0,Departamento
13500,170,170,3,3,2,Departamento
11000,142,122,3,2,0,Departamento
9000,128,120,3,3,2,Departamento
4600,70,70,2,2,1,Departamento
9450,120,90,3,2,2,Departamento
10400,124,124,4,3,2,Departamento
4500,59.1,48.7,1,1,1,Departamento
5500,85,85,3,2,1,Departamento
7500,82,82,2,2,1,Departamento
9800,114,69,2,2,1,Departamento
6500,100,90,3,2,0,Departamento
4400,60,60,2,2,1,Departamento
5456,85,85,2,2,1,Departamento
3300,44,35,1,1,1,Departamento
12000,180,140,4,4,1,Departamento
7800,166,124,3,2,2,Departamento
5500,84,72,2,2,1,Departamento
10700,140,120,5,4,2,Departamento
4900,91,80,3,2,1,Departamento
9500,170,140,3,2,2,Departamento
5100,88,76,2,2,0,Departamento
11600,140,140,3,2,2,Departamento
4800,80,80,3,2,1,Departamento
8100,93,77,2,2,1,Departamento
6200,82,82,3,2,2,Departamento
8490,150,140,4,3,2,Departamento
6400,95,65,2,2,0,Departamento
12900,150,90,3,2,2,Departamento
5100,64,64,2,2,0,Departamento
8300,94.04,76.5,2,2,1,Departamento
7700,94.04,76.5,2,2,1,Departamento
5300,95,95,3,2,1,Departamento
7064,98,82,2,2,0,Departamento
4500,54,48,1,1,1,Departamento
8800,148,112,4,3,0,Departamento
18250,300,300,4,4,2,Departamento
4650,70,70,2,2,1,Departamento
3600,38,30,1,1,1,Departamento
4920,118,55,2,2,1,Departamento
7500,104,90,3,2,1,Departamento
10800,170,145,4,4,2,Departamento
6210,98,98,3,2,1,Departamento
5190,65,60,2,2,1,Departamento
7900,121.82,106.72,3,2,2,Departamento
4576.494471,66,60,2,2,1,Departamento
5150,84,66,2,2,1,Departamento
6832,95,84,3,2,0,Departamento
5980,90,70,2,2,0,Departamento
8000,160,160,4,3,1,Departamento
12900,140,140,3,3,1,Departamento
13000,220,140,4,3,1,Departamento
6400,98,68,2,1,1,Departamento
6598,95,84,3,2,0,Departamento
6000,70,60,2,2,1,Departamento
7800,139.5,125,3,3,0,Departamento
3900,65,60,2,1,1,Departamento
5490,76,70,2,2,0,Departamento
11000,82,82,4,2,1,Departamento
2990,36,32,1,1,1,Departamento
4600,70,70,2,2,1,Departamento
5690,90,90,3,2,1,Departamento
5500,83,83,3,2,1,Departamento
9170,111,90,3,2,1,Departamento
7000,97,67,2,2,1,Departamento
11637.37165,165,140,3,3,1,Departamento
5600,74,62,2,2,0,Departamento
11900,180,140,4,4,1,Departamento
4885,80,80,3,2,1,Departamento
5050,100,90,3,2,1,Departamento
8008.865324,110,110,3,3,1,Departamento
6326,88,71,2,2,0,Departamento
3000,42,38.4,1,1,1,Departamento
4400,81,73,3,2,1,Departamento
3826,50,38,1,1,1,Departamento
7250,102,85,2,2,0,Departamento
6980,120,120,5,3,1,Departamento
5400,66,66,2,2,0,Departamento
5300,82,76,3,2,1,Departamento
7500,90,85,2,2,1,Departamento
5230.279395,106,100,3,2,1,Departamento
4314.980501,94,82,3,2,1,Departamento
5690,90,90,3,2,1,Departamento
4900,57,45,1,1,0,Departamento
6650,110,100,3,2,1,Departamento
12500,200,180,3,4,0,Departamento
5480,69,65,2,2,1,Departamento
5700,83,83,3,2,1,Departamento
5150,108,98,3,2,2,Departamento
5500,80,80,3,2,1,Departamento
6200,74,74,2,2,1,Departamento
6995,102,85,2,2,0,Departamento
5590,88,88,2,2,1,Departamento
10500,130,130,3,2,1,Departamento
6250,80,70,2,2,1,Departamento
5150,99.1,74.3,3,2,1,Departamento
5690,90,90,3,2,1,Departamento
6000,120,115,4,3,1,Departamento
7160,99,82,2,2,0,Departamento
4086.155777,50,50,2,2,1,Departamento
5884.064319,80,70,2,2,1,Departamento
11500,165,140,3,3,1,Departamento
14000,138,138,4,4,0,Departamento
5230.279395,96,96,3,2,1,Departamento
5600,77,77,2,2,1,Departamento
8172.311555,120,110,3,2,1,Departamento
11600,140,140,3,2,2,Departamento
5491.793365,78,78,2,1,1,Departamento
5900,84,84,2,2,1,Departamento
5500,95,80,3,3,1,Departamento
6399,102,92,3,2,1,Departamento
12000,180,140,4,4,1,Departamento
4609.183717,7502,6735,3,2,1,Departamento
8254,125,125,3,3,1,Departamento
6000,62,62,2,2,1,Departamento
4000,42,35,1,1,1,Departamento
5690,90,90,3,2,1,Departamento
6500,80,70,3,2,1,Departamento
5700,83,83,3,2,1,Departamento
9000,120,120,3,3,2,Departamento
10000,120,96,3,2,1,Departamento
5690,90,90,3,2,1,Departamento
6047.51055,120,115,4,3,1,Departamento
3950,53.3,47.9,2,1,0,Departamento
6000,85,80,3,2,1,Departamento
4576.494471,125,60,2,1,1,Departamento
4710,70,64,2,2,1,Departamento
6400,68,60,2,2,1,Departamento
5300,80,70,2,2,1,Departamento
6790,100,100,4,2,2,Departamento
4050,91,91,2,2,1,Departamento
5020,68.6,55.7,2,2,1,Departamento
5690,90,90,3,2,1,Departamento
6400,60,60,2,2,1,Departamento
5500,120,120,4,3,1,Departamento
8000,166,124,3,2,2,Departamento
9800,114,69,2,2,1,Departamento
4876,92,86,3,2,1,Departamento
6800,68,56,2,2,1,Departamento
5690,90,90,3,2,1,Departamento
5050,75,75,2,2,1,Departamento
16000,180,160,3,4,0,Departamento
7845.419092,120,120,4,3,1,Departamento
5230.279395,90,80,2,2,0,Departamento
8000,150,120,4,3,1,Departamento
5900,68,62,2,2,1,Departamento
9450,160,140,4,3,2,Departamento
5900,70,70,3,2,1,Departamento
3350,52,42,1,1,1,Departamento
5690,90,90,3,2,1,Departamento
5690,90,90,3,2,1,Departamento
5800,75,70,2,2,0,Departamento
6100,77,70,2,2,1,Departamento
18250,300,300,4,4,2,Departamento
6650,100,90,3,3,1,Departamento
9700,115,70,2,2,1,Departamento
7800,155,155,3,3,0,Departamento
5000,80,75,3,2,1,Departamento
7700,97,88,3,2,1,Departamento
10500,162,131,4,3,1,Departamento
3432.370853,64,64,2,1,1,Departamento
5164.900903,90,80,2,2,1,Departamento
10450,130,130,4,3,2,Departamento
4499,55,55,2,2,1,Departamento
5832,70,70,2,2,1,Departamento
6900,90,90,3,2,2,Departamento
7000,98,84,3,2,1,Departamento
3105.478391,45,40,1,1,1,Departamento
3200,45,45,1,1,1,Departamento
10450,145,145,4,3,2,Departamento
5499,96,83,4,2,1,Departamento
11000,158,140,4,3,2,Departamento
5250,94,82,3,2,1,Departamento
6800,80,70,3,2,2,Departamento
6300,70,70,2,2,1,Departamento
4542,80,62,2,2,1,Departamento
9300,152,110,3,2,1,Departamento
5600,119,110,3,2,1,Departamento
10900,120,120,4,3,1,Departamento
11000,120,120,4,3,0,Departamento
5832,85,70,2,2,1,Departamento
5600,119,110,3,2,1,Departamento
9000,147,147,4,4,2,Departamento
7800,96,73,2,2,0,Departamento
5050,95,95,3,2,1,Departamento
3650,51,44,1,1,1,Departamento
7190,120,90,3,3,0,Departamento
4200,74,62,2,2,2,Departamento
7900,145,125,3,3,2,Departamento
6800,156,124,3,2,1,Departamento
5870,81,75,3,2,2,Departamento
3990,61,61,2,2,1,Departamento
7633,110,85,4,3,1,Departamento
5230.279395,80,80,3,2,1,Departamento
4500,82,82,3,2,1,Departamento
4000,67,57,2,2,1,Departamento
3200,50,50,1,1,1,Departamento
11970,142.6,120.1,3,3,2,Departamento
7100,142,142,3,4,1,Departamento
4700,70,60,1,1,1,Departamento
24000,263,215,4,4,0,Departamento
8500,161,140,4,3,0,Departamento
12600,154,134,4,4,2,Departamento
4395,70,70,3,2,1,Departamento
15200,213.6,167.7,4,4,2,Departamento
5050,82,82,3,2,1,Departamento
6450,146,146,3,3,1,Departamento
22000,271,237,4,4,4,Departamento
26500,321,268,4,4,0,Departamento
8700,157,140,4,3,2,Departamento
8000,166,124,3,2,2,Departamento
5700,83,83,3,2,1,Departamento
20000,390,290,5,5,3,Departamento
3450,60,60,2,2,1,Departamento
5600,79,67,2,2,1,Departamento
4700,73,63,2,2,1,Departamento
4903.386933,78,78,3,2,1,Departamento
10500,161,130,4,3,0,Departamento
6000,98,80,2,2,1,Departamento
5500,83,83,3,2,0,Departamento
5066.833164,80,80,3,2,1,Departamento
4300,75,68,3,2,1,Departamento
15000,170,170,3,3,2,Departamento
3490,41,35,1,1,1,Departamento
14000,214,140,4,3,2,Departamento
3595.817084,60,60,1,1,0,Departamento
11300,163,128,4,3,2,Departamento
10800,170,170,5,4,2,Departamento
6700,110,100,3,2,1,Departamento
4500,90,75,2,2,0,Departamento
11130,150,150,3,3,0,Departamento
4903.386933,110,110,3,2,1,Departamento
3595.817084,50,50,1,2,0,Departamento
4550,70,70,2,2,1,Departamento
3700,55,55,2,1,0,Departamento
9000,120,102,3,2,2,Departamento
4000,70.63,58.13,2,1,1,Departamento
4249.602008,80,80,1,1,1,Departamento
17900,306,263,5,5,4,Departamento
12000,164,140,3,3,1,Departamento
7100,158,134,3,3,1,Departamento
4300,80,62,2,2,1,Departamento
19500,187,157,3,2,2,Departamento
6300,100,100,2,2,1,Departamento
6190,110,100,3,2,0,Departamento
7000,75,60,2,2,1,Departamento
9900,200,100,3,2,1,Departamento
20000,437.34,377.34,5,5,0,Departamento
6500,98,90,3,2,2,Departamento
18500,360,300,4,4,0,Departamento
6770,110,110,3,2,1,Departamento
5800,80,80,2,2,1,Departamento
2955,45,34,1,1,0,Departamento
3881,50,50,1,1,1,Departamento
5500,83,83,3,2,0,Departamento
16834.9618,324,240,4,4,1,Departamento
10450,141,110.5,4,3,2,Departamento
11400,149.94,123.76,3,3,2,Departamento
4400,76,76,3,2,1,Departamento
18800,264,174,4,4,2,Departamento
14500,160,140,4,3,2,Departamento
5467,80.45,63.06,2,2,0,Departamento
4413.04824,58,58,3,2,1,Departamento
4249.602008,60,60,2,2,1,Departamento
12500,170,170,3,3,1,Departamento
17500,260,230,5,5,2,Departamento
9700,165,140,3,3,1,Departamento
9700,165,140,3,3,2,Departamento
16900,169,160,3,3,2,Departamento
23500,476,458,5,3,3,Departamento
3990,66,66,2,2,1,Departamento
4300,68,65,2,2,1,Departamento
13000,220,140,4,3,1,Departamento
12000,158,140,3,3,2,Departamento
3030,36,30,1,1,0,Departamento
7900,136,136,4,3,2,Departamento
11990,125,110,3,3,2,Departamento
4800,72,72,3,2,1,Departamento
22000,450,360,4,5,5,Departamento
5130,108,98,3,2,1,Departamento
9200,170,130,4,3,3,Departamento
7400,110,110,4,3,1,Departamento
10000,126.12,116.12,4,3,2,Departamento
5900,105,85,2,2,1,Departamento
14000,174,140,3,3,2,Departamento
9655,128,120,3,3,2,Departamento
